fips_code,county_name,state_name,pct_households_limited_english_proficiency
54075,Pocahontas County,West Virginia,0.0
54077,Preston County,West Virginia,0.3
54079,Putnam County,West Virginia,0.1
54081,Raleigh County,West Virginia,0.1
54083,Randolph County,West Virginia,0.0
54085,Ritchie County,West Virginia,0.7
54087,Roane County,West Virginia,0.0
54089,Summers County,West Virginia,0.1
54091,Taylor County,West Virginia,0.2
54093,Tucker County,West Virginia,0.0
54095,Tyler County,West Virginia,0.1
54097,Upshur County,West Virginia,0.0
54099,Wayne County,West Virginia,0.2
54101,Webster County,West Virginia,0.0
54103,Wetzel County,West Virginia,0.2
54105,Wirt County,West Virginia,0.0
54107,Wood County,West Virginia,0.2
54109,Wyoming County,West Virginia,1.2
55001,Adams County,Wisconsin,1.6
55003,Ashland County,Wisconsin,0.3
55005,Barron County,Wisconsin,1.4
55007,Bayfield County,Wisconsin,0.0
55009,Brown County,Wisconsin,2.2
55011,Buffalo County,Wisconsin,0.3
55013,Burnett County,Wisconsin,0.2
55015,Calumet County,Wisconsin,0.6
55017,Chippewa County,Wisconsin,0.5
55019,Clark County,Wisconsin,2.9
55021,Columbia County,Wisconsin,0.8
55023,Crawford County,Wisconsin,0.6
55025,Dane County,Wisconsin,1.8
55027,Dodge County,Wisconsin,1.1
55029,Door County,Wisconsin,0.6
55031,Douglas County,Wisconsin,0.2
55033,Dunn County,Wisconsin,0.8
55035,Eau Claire County,Wisconsin,0.8
55037,Florence County,Wisconsin,0.0
55039,Fond du Lac County,Wisconsin,0.7
55041,Forest County,Wisconsin,0.1
55043,Grant County,Wisconsin,0.6
55045,Green County,Wisconsin,0.9
55047,Green Lake County,Wisconsin,0.7
55049,Iowa County,Wisconsin,0.1
55051,Iron County,Wisconsin,0.5
55053,Jackson County,Wisconsin,0.6
55055,Jefferson County,Wisconsin,0.4
55057,Juneau County,Wisconsin,0.7
55059,Kenosha County,Wisconsin,2.2
55061,Kewaunee County,Wisconsin,0.6
55063,La Crosse County,Wisconsin,0.6
55065,Lafayette County,Wisconsin,1.8
55067,Langlade County,Wisconsin,0.0
55069,Lincoln County,Wisconsin,0.8
55071,Manitowoc County,Wisconsin,0.7
55073,Marathon County,Wisconsin,0.9
55075,Marinette County,Wisconsin,0.6
55077,Marquette County,Wisconsin,0.4
55078,Menominee County,Wisconsin,0.0
55079,Milwaukee County,Wisconsin,3.3
55081,Monroe County,Wisconsin,0.8
55083,Oconto County,Wisconsin,0.3
55085,Oneida County,Wisconsin,0.2
55087,Outagamie County,Wisconsin,1.0
55089,Ozaukee County,Wisconsin,0.7
55091,Pepin County,Wisconsin,0.5
55093,Pierce County,Wisconsin,0.2
55095,Polk County,Wisconsin,0.2
55097,Portage County,Wisconsin,0.7
55099,Price County,Wisconsin,0.3
55101,Racine County,Wisconsin,1.2
55103,Richland County,Wisconsin,1.9
55105,Rock County,Wisconsin,1.2
55107,Rusk County,Wisconsin,0.2
55109,St. Croix County,Wisconsin,0.4
55111,Sauk County,Wisconsin,1.5
55113,Sawyer County,Wisconsin,0.1
55115,Shawano County,Wisconsin,0.4
55117,Sheboygan County,Wisconsin,1.7
55119,Taylor County,Wisconsin,0.7
55121,Trempealeau County,Wisconsin,2.0
55123,Vernon County,Wisconsin,1.1
55125,Vilas County,Wisconsin,0.1
55127,Walworth County,Wisconsin,1.5
55129,Washburn County,Wisconsin,0.6
55131,Washington County,Wisconsin,0.4
55133,Waukesha County,Wisconsin,1.1
55135,Waupaca County,Wisconsin,0.3
55137,Waushara County,Wisconsin,0.6
55139,Winnebago County,Wisconsin,0.7
55141,Wood County,Wisconsin,0.8
56001,Albany County,Wyoming,1.7
56003,Big Horn County,Wyoming,1.4
56005,Campbell County,Wyoming,0.4
56007,Carbon County,Wyoming,2.1
56009,Converse County,Wyoming,1.1
56011,Crook County,Wyoming,0.2
56013,Fremont County,Wyoming,0.1
56015,Goshen County,Wyoming,0.2
56017,Hot Springs County,Wyoming,0.0
56019,Johnson County,Wyoming,0.0
56021,Laramie County,Wyoming,0.6
56023,Lincoln County,Wyoming,0.7
56025,Natrona County,Wyoming,0.6
56027,Niobrara County,Wyoming,0.0
56029,Park County,Wyoming,0.4
56031,Platte County,Wyoming,0.8
56033,Sheridan County,Wyoming,0.6
56035,Sublette County,Wyoming,0.0
56037,Sweetwater County,Wyoming,2.0
56039,Teton County,Wyoming,4.2
56041,Uinta County,Wyoming,0.6
56043,Washakie County,Wyoming,0.3
56045,Weston County,Wyoming,0.3
